kepid,prob_confirmed,label
2449431,0.9997403,CANDIDATE
2449431,0.9997403,CANDIDATE
2449431,0.9997403,CANDIDATE
2449431,0.9997403,CANDIDATE
2449431,0.9997403,CANDIDATE
2449431,0.9997403,CANDIDATE
2449431,0.9997403,CANDIDATE
2449431,0.9997403,CANDIDATE
2449431,0.9997403,CANDIDATE
2449431,0.9997403,CANDIDATE
2449431,0.9997403,CANDIDATE
2449431,0.9997403,CANDIDATE
12105051,0.9997348,CANDIDATE
12105051,0.9997348,CANDIDATE
12105051,0.9997348,CANDIDATE
12105051,0.9997348,CANDIDATE
12105051,0.9997348,CANDIDATE
12105051,0.9997348,CANDIDATE
12105051,0.9997348,CANDIDATE
12105051,0.9997348,CANDIDATE
12105051,0.9997348,CANDIDATE
12105051,0.9997348,CANDIDATE
12105051,0.9997348,CANDIDATE
12105051,0.9997348,CANDIDATE
12105051,0.9997348,CANDIDATE
12105051,0.9997348,CANDIDATE
12105051,0.9997348,CANDIDATE
12105051,0.9997348,CANDIDATE
12105051,0.9997348,CANDIDATE
9514372,0.9997266,CANDIDATE
9514372,0.9997266,CANDIDATE
9514372,0.9997266,CANDIDATE
9514372,0.9997266,CANDIDATE
9514372,0.9997266,CANDIDATE
9514372,0.9997266,CANDIDATE
9514372,0.9997266,CANDIDATE
9514372,0.9997266,CANDIDATE
9514372,0.9997266,CANDIDATE
9514372,0.9997266,CANDIDATE
9514372,0.9997266,CANDIDATE
9514372,0.9997266,CANDIDATE
9514372,0.9997266,CANDIDATE
9514372,0.9997266,CANDIDATE
9514372,0.9997266,CANDIDATE
9514372,0.9997266,CANDIDATE
9514372,0.9997266,CANDIDATE
9602613,0.9997261,CANDIDATE
9602613,0.9997261,CANDIDATE
9602613,0.9997261,CANDIDATE
6867588,0.9997218,CANDIDATE
6867588,0.9997218,CANDIDATE
6867588,0.9997218,CANDIDATE
6867588,0.9997218,CANDIDATE
6867588,0.9997218,CANDIDATE
6867588,0.9997218,CANDIDATE
6867588,0.9997218,CANDIDATE
6867588,0.9997218,CANDIDATE
6867588,0.9997218,CANDIDATE
6867588,0.9997218,CANDIDATE
6867588,0.9997218,CANDIDATE
6867588,0.9997218,CANDIDATE
6867588,0.9997218,CANDIDATE
6867588,0.9997218,CANDIDATE
6867588,0.9997218,CANDIDATE
6867588,0.9997218,CANDIDATE
6867588,0.9997218,CANDIDATE
4478168,0.99971217,CANDIDATE
4478168,0.99971217,CANDIDATE
4478168,0.99971217,CANDIDATE
4478168,0.99971217,CANDIDATE
4478168,0.99971217,CANDIDATE
4478168,0.99971217,CANDIDATE
4478168,0.99971217,CANDIDATE
4478168,0.99971217,CANDIDATE
4478168,0.99971217,CANDIDATE
4478168,0.99971217,CANDIDATE
4478168,0.99971217,CANDIDATE
4478168,0.99971217,CANDIDATE
4478168,0.99971217,CANDIDATE
4478168,0.99971217,CANDIDATE
4478168,0.99971217,CANDIDATE
9006186,0.9997049,CANDIDATE
9006186,0.9997049,CANDIDATE
9006186,0.9997049,CANDIDATE
9006186,0.9997049,CANDIDATE
9006186,0.9997049,CANDIDATE
9006186,0.9997049,CANDIDATE
4735826,0.9996923,CANDIDATE
4735826,0.9996923,CANDIDATE
4735826,0.9996923,CANDIDATE
4735826,0.9996923,CANDIDATE
4735826,0.9996923,CANDIDATE
4735826,0.9996923,CANDIDATE
4735826,0.9996923,CANDIDATE
4735826,0.9996923,CANDIDATE
4735826,0.9996923,CANDIDATE
4735826,0.9996923,CANDIDATE
4735826,0.9996923,CANDIDATE
4735826,0.9996923,CANDIDATE
4735826,0.9996923,CANDIDATE
4735826,0.9996923,CANDIDATE
4735826,0.9996923,CANDIDATE
4735826,0.9996923,CANDIDATE
4735826,0.9996923,CANDIDATE
4735826,0.9996923,CANDIDATE
7673841,0.9996712,CANDIDATE
7673841,0.9996712,CANDIDATE
7673841,0.9996712,CANDIDATE
7673841,0.9996712,CANDIDATE
7673841,0.9996712,CANDIDATE
7673841,0.9996712,CANDIDATE
7673841,0.9996712,CANDIDATE
7673841,0.9996712,CANDIDATE
7673841,0.9996712,CANDIDATE
7673841,0.9996712,CANDIDATE
7673841,0.9996712,CANDIDATE
7673841,0.9996712,CANDIDATE
7673841,0.9996712,CANDIDATE
7673841,0.9996712,CANDIDATE
7673841,0.9996712,CANDIDATE
7673841,0.9996712,CANDIDATE
7673841,0.9996712,CANDIDATE
7673841,0.9996712,CANDIDATE
4912650,0.9996687,CANDIDATE
4912650,0.9996687,CANDIDATE
4912650,0.9996687,CANDIDATE
4912650,0.9996687,CANDIDATE
4912650,0.9996687,CANDIDATE
4912650,0.9996687,CANDIDATE
4912650,0.9996687,CANDIDATE
4912650,0.9996687,CANDIDATE
4912650,0.9996687,CANDIDATE
4912650,0.9996687,CANDIDATE
4912650,0.9996687,CANDIDATE
4912650,0.9996687,CANDIDATE
4912650,0.9996687,CANDIDATE
4912650,0.9996687,CANDIDATE
4912650,0.9996687,CANDIDATE
4912650,0.9996687,CANDIDATE
4912650,0.9996687,CANDIDATE
5860347,0.99965215,CANDIDATE
5860347,0.99965215,CANDIDATE
5860347,0.99965215,CANDIDATE
5860347,0.99965215,CANDIDATE
5860347,0.99965215,CANDIDATE
5860347,0.99965215,CANDIDATE
5860347,0.99965215,CANDIDATE
5860347,0.99965215,CANDIDATE
5860347,0.99965215,CANDIDATE
5860347,0.99965215,CANDIDATE
5860347,0.99965215,CANDIDATE
5860347,0.99965215,CANDIDATE
5860347,0.99965215,CANDIDATE
5860347,0.99965215,CANDIDATE
11030475,0.9996464,CANDIDATE
11030475,0.9996464,CANDIDATE
11030475,0.9996464,CANDIDATE
11030475,0.9996464,CANDIDATE
11030475,0.9996464,CANDIDATE
11030475,0.9996464,CANDIDATE
11030475,0.9996464,CANDIDATE
11030475,0.9996464,CANDIDATE
11030475,0.9996464,CANDIDATE
11030475,0.9996464,CANDIDATE
11030475,0.9996464,CANDIDATE
11030475,0.9996464,CANDIDATE
11030475,0.9996464,CANDIDATE
11030475,0.9996464,CANDIDATE
11030475,0.9996464,CANDIDATE
11030475,0.9996464,CANDIDATE
11030475,0.9996464,CANDIDATE
9006186,0.99964213,CANDIDATE
9006186,0.99964213,CANDIDATE
9006186,0.99964213,CANDIDATE
9006186,0.99964213,CANDIDATE
9006186,0.99964213,CANDIDATE
9006186,0.99964213,CANDIDATE
9006186,0.99964213,CANDIDATE
9006186,0.99964213,CANDIDATE
9006186,0.99964213,CANDIDATE
9006186,0.99964213,CANDIDATE
9006186,0.99964213,CANDIDATE
9006186,0.99964213,CANDIDATE
4548098,0.99964,CANDIDATE
4548098,0.99964,CANDIDATE
4548098,0.99964,CANDIDATE
4548098,0.99964,CANDIDATE
4548098,0.99964,CANDIDATE
4548098,0.99964,CANDIDATE
4548098,0.99964,CANDIDATE
4548098,0.99964,CANDIDATE
4548098,0.99964,CANDIDATE
4548098,0.99964,CANDIDATE
4548098,0.99964,CANDIDATE
4548098,0.99964,CANDIDATE
4548098,0.99964,CANDIDATE
4548098,0.99964,CANDIDATE
4548098,0.99964,CANDIDATE
4548098,0.99964,CANDIDATE
4548098,0.99964,CANDIDATE
4548098,0.99964,CANDIDATE
8013419,0.999632,CANDIDATE
8013419,0.999632,CANDIDATE
8013419,0.999632,CANDIDATE
8013419,0.999632,CANDIDATE
8013419,0.999632,CANDIDATE
8013419,0.999632,CANDIDATE
8013419,0.999632,CANDIDATE
8013419,0.999632,CANDIDATE
8013419,0.999632,CANDIDATE
8013419,0.999632,CANDIDATE
8013419,0.999632,CANDIDATE
8013419,0.999632,CANDIDATE
8013419,0.999632,CANDIDATE
8013419,0.999632,CANDIDATE
8013419,0.999632,CANDIDATE
8013419,0.999632,CANDIDATE
8013419,0.999632,CANDIDATE
12253769,0.9996105,CANDIDATE
12253769,0.9996105,CANDIDATE
12253769,0.9996105,CANDIDATE
12253769,0.9996105,CANDIDATE
12253769,0.9996105,CANDIDATE
12253769,0.9996105,CANDIDATE
12253769,0.9996105,CANDIDATE
12253769,0.9996105,CANDIDATE
12253769,0.9996105,CANDIDATE
12253769,0.9996105,CANDIDATE
12253769,0.9996105,CANDIDATE
12253769,0.9996105,CANDIDATE
12253769,0.9996105,CANDIDATE
12253769,0.9996105,CANDIDATE
12253769,0.9996105,CANDIDATE
12253769,0.9996105,CANDIDATE
12253769,0.9996105,CANDIDATE
6289650,0.9996056,CANDIDATE
6289650,0.9996056,CANDIDATE
6289650,0.9996056,CANDIDATE
6289650,0.9996056,CANDIDATE
6289650,0.9996056,CANDIDATE
6289650,0.9996056,CANDIDATE
6289650,0.9996056,CANDIDATE
6289650,0.9996056,CANDIDATE
6289650,0.9996056,CANDIDATE
6289650,0.9996056,CANDIDATE
6289650,0.9996056,CANDIDATE
6289650,0.9996056,CANDIDATE
6289650,0.9996056,CANDIDATE
6289650,0.9996056,CANDIDATE
6289650,0.9996056,CANDIDATE
6289650,0.9996056,CANDIDATE
6289650,0.9996056,CANDIDATE
10468514,0.99960333,CANDIDATE
4832837,0.999595,CANDIDATE
4832837,0.999595,CANDIDATE
4832837,0.999595,CANDIDATE
4832837,0.999595,CANDIDATE
4832837,0.999595,CANDIDATE
4832837,0.999595,CANDIDATE
4832837,0.999595,CANDIDATE
4832837,0.999595,CANDIDATE
4832837,0.999595,CANDIDATE
4832837,0.999595,CANDIDATE
4832837,0.999595,CANDIDATE
4832837,0.999595,CANDIDATE
4832837,0.999595,CANDIDATE
4832837,0.999595,CANDIDATE
4832837,0.999595,CANDIDATE
4832837,0.999595,CANDIDATE
4832837,0.999595,CANDIDATE
8212002,0.9995876,CANDIDATE
8212002,0.9995876,CANDIDATE
8212002,0.9995876,CANDIDATE
8212002,0.9995876,CANDIDATE
8212002,0.9995876,CANDIDATE
8212002,0.9995876,CANDIDATE
8212002,0.9995876,CANDIDATE
8212002,0.9995876,CANDIDATE
8212002,0.9995876,CANDIDATE
8212002,0.9995876,CANDIDATE
8212002,0.9995876,CANDIDATE
8212002,0.9995876,CANDIDATE
8212002,0.9995876,CANDIDATE
8212002,0.9995876,CANDIDATE
8212002,0.9995876,CANDIDATE
8212002,0.9995876,CANDIDATE
8212002,0.9995876,CANDIDATE
4548011,0.9995561,CANDIDATE
4548011,0.9995561,CANDIDATE
4548011,0.9995561,CANDIDATE
4548011,0.9995561,CANDIDATE
4548011,0.9995561,CANDIDATE
4548011,0.9995561,CANDIDATE
4548011,0.9995561,CANDIDATE
4548011,0.9995561,CANDIDATE
4548011,0.9995561,CANDIDATE
4548011,0.9995561,CANDIDATE
4548011,0.9995561,CANDIDATE
4548011,0.9995561,CANDIDATE
4548011,0.9995561,CANDIDATE
4548011,0.9995561,CANDIDATE
4548011,0.9995561,CANDIDATE
4548011,0.9995561,CANDIDATE
4548011,0.9995561,CANDIDATE
4548011,0.9995561,CANDIDATE
7673192,0.99953485,CANDIDATE
7673192,0.99953485,CANDIDATE
7673192,0.99953485,CANDIDATE
7673192,0.99953485,CANDIDATE
7673192,0.99953485,CANDIDATE
7673192,0.99953485,CANDIDATE
7673192,0.99953485,CANDIDATE
7673192,0.99953485,CANDIDATE
7673192,0.99953485,CANDIDATE
7673192,0.99953485,CANDIDATE
7673192,0.99953485,CANDIDATE
7673192,0.99953485,CANDIDATE
7673192,0.99953485,CANDIDATE
7673192,0.99953485,CANDIDATE
7673192,0.99953485,CANDIDATE
7673192,0.99953485,CANDIDATE
7673192,0.99953485,CANDIDATE
12737015,0.99952626,CANDIDATE
12737015,0.99952626,CANDIDATE
12737015,0.99952626,CANDIDATE
12737015,0.99952626,CANDIDATE
12737015,0.99952626,CANDIDATE
12737015,0.99952626,CANDIDATE
12737015,0.99952626,CANDIDATE
12737015,0.99952626,CANDIDATE
12737015,0.99952626,CANDIDATE
12737015,0.99952626,CANDIDATE
12737015,0.99952626,CANDIDATE
12737015,0.99952626,CANDIDATE
12737015,0.99952626,CANDIDATE
12737015,0.99952626,CANDIDATE
12737015,0.99952626,CANDIDATE
12737015,0.99952626,CANDIDATE
12737015,0.99952626,CANDIDATE
10319385,0.99950886,CANDIDATE
10319385,0.99950886,CANDIDATE
10319385,0.99950886,CANDIDATE
10319385,0.99950886,CANDIDATE
10319385,0.99950886,CANDIDATE
10319385,0.99950886,CANDIDATE
10319385,0.99950886,CANDIDATE
10319385,0.99950886,CANDIDATE
10319385,0.99950886,CANDIDATE
10319385,0.99950886,CANDIDATE
10319385,0.99950886,CANDIDATE
10319385,0.99950886,CANDIDATE
10319385,0.99950886,CANDIDATE
10319385,0.99950886,CANDIDATE
10319385,0.99950886,CANDIDATE
10319385,0.99950886,CANDIDATE
10319385,0.99950886,CANDIDATE
9347899,0.9994968,CANDIDATE
9347899,0.9994968,CANDIDATE
9347899,0.9994968,CANDIDATE
9347899,0.9994968,CANDIDATE
9347899,0.9994968,CANDIDATE
9347899,0.9994968,CANDIDATE
9347899,0.9994968,CANDIDATE
9347899,0.9994968,CANDIDATE
9347899,0.9994968,CANDIDATE
9347899,0.9994968,CANDIDATE
9347899,0.9994968,CANDIDATE
9347899,0.9994968,CANDIDATE
9347899,0.9994968,CANDIDATE
9347899,0.9994968,CANDIDATE
9347899,0.9994968,CANDIDATE
9347899,0.9994968,CANDIDATE
9347899,0.9994968,CANDIDATE
9588822,0.9994892,CANDIDATE
9588822,0.9994892,CANDIDATE
9588822,0.9994892,CANDIDATE
9588822,0.9994892,CANDIDATE
9588822,0.9994892,CANDIDATE
9588822,0.9994892,CANDIDATE
9588822,0.9994892,CANDIDATE
9588822,0.9994892,CANDIDATE
9588822,0.9994892,CANDIDATE
9588822,0.9994892,CANDIDATE
9588822,0.9994892,CANDIDATE
9588822,0.9994892,CANDIDATE
9588822,0.9994892,CANDIDATE
9588822,0.9994892,CANDIDATE
9588822,0.9994892,CANDIDATE
9588822,0.9994892,CANDIDATE
9588822,0.9994892,CANDIDATE
9588822,0.9994892,CANDIDATE
10319385,0.99946827,CANDIDATE
6607286,0.99945754,CANDIDATE
12257999,0.99945027,CANDIDATE
12257999,0.99945027,CANDIDATE
12257999,0.99945027,CANDIDATE
12257999,0.99945027,CANDIDATE
12257999,0.99945027,CANDIDATE
10928043,0.99941885,CANDIDATE
10928043,0.99941885,CANDIDATE
10928043,0.99941885,CANDIDATE
10928043,0.99941885,CANDIDATE
10928043,0.99941885,CANDIDATE
10928043,0.99941885,CANDIDATE
10928043,0.99941885,CANDIDATE
10928043,0.99941885,CANDIDATE
10928043,0.99941885,CANDIDATE
10928043,0.99941885,CANDIDATE
10928043,0.99941885,CANDIDATE
10928043,0.99941885,CANDIDATE
10928043,0.99941885,CANDIDATE
10928043,0.99941885,CANDIDATE
10928043,0.99941885,CANDIDATE
10928043,0.99941885,CANDIDATE
10928043,0.99941885,CANDIDATE
9571186,0.9993912,CANDIDATE
9571186,0.9993912,CANDIDATE
9571186,0.9993912,CANDIDATE
9571186,0.9993912,CANDIDATE
9571186,0.9993912,CANDIDATE
9571186,0.9993912,CANDIDATE
9571186,0.9993912,CANDIDATE
9571186,0.9993912,CANDIDATE
9571186,0.9993912,CANDIDATE
9571186,0.9993912,CANDIDATE
9571186,0.9993912,CANDIDATE
9571186,0.9993912,CANDIDATE
9571186,0.9993912,CANDIDATE
9571186,0.9993912,CANDIDATE
9571186,0.9993912,CANDIDATE
9571186,0.9993912,CANDIDATE
9571186,0.9993912,CANDIDATE
10187017,0.99938834,CANDIDATE
10187017,0.99938834,CANDIDATE
10187017,0.99938345,CANDIDATE
10187017,0.99938345,CANDIDATE
10187017,0.99938345,CANDIDATE
10187017,0.99938345,CANDIDATE
10187017,0.99938345,CANDIDATE
10187017,0.99938345,CANDIDATE
10187017,0.99938345,CANDIDATE
10187017,0.99938345,CANDIDATE
10187017,0.99938345,CANDIDATE
10187017,0.99938345,CANDIDATE
10187017,0.99938345,CANDIDATE
10187017,0.99938345,CANDIDATE
10187017,0.99938345,CANDIDATE
10187017,0.99938345,CANDIDATE
10187017,0.99938345,CANDIDATE
10187017,0.99938345,CANDIDATE
2853446,0.9993486,CANDIDATE
2853446,0.9993486,CANDIDATE
2853446,0.9993486,CANDIDATE
2853446,0.9993486,CANDIDATE
2853446,0.9993486,CANDIDATE
2853446,0.9993486,CANDIDATE
2853446,0.9993486,CANDIDATE
2853446,0.9993486,CANDIDATE
2853446,0.9993486,CANDIDATE
2853446,0.9993486,CANDIDATE
2853446,0.9993486,CANDIDATE
2853446,0.9993486,CANDIDATE
2853446,0.9993486,CANDIDATE
2853446,0.9993486,CANDIDATE
2853446,0.9993486,CANDIDATE
2853446,0.9993486,CANDIDATE
2853446,0.9993486,CANDIDATE
7499398,0.9993345,CANDIDATE
7499398,0.9993345,CANDIDATE
7499398,0.9993345,CANDIDATE
7499398,0.9993345,CANDIDATE
7499398,0.9993345,CANDIDATE
7499398,0.9993345,CANDIDATE
7499398,0.9993345,CANDIDATE
7499398,0.9993345,CANDIDATE
7499398,0.9993345,CANDIDATE
7499398,0.9993345,CANDIDATE
7499398,0.9993345,CANDIDATE
7499398,0.9993345,CANDIDATE
7499398,0.9993345,CANDIDATE
7499398,0.9993345,CANDIDATE
8362974,0.9993135,CANDIDATE
8362974,0.9993135,CANDIDATE
8362974,0.9993135,CANDIDATE
8362974,0.9993135,CANDIDATE
8362974,0.9993135,CANDIDATE
8362974,0.9993135,CANDIDATE
8362974,0.9993135,CANDIDATE
8362974,0.9993135,CANDIDATE
8362974,0.9993135,CANDIDATE
11395587,0.9993117,CANDIDATE
11395587,0.9993117,CANDIDATE
11395587,0.9993117,CANDIDATE
11395587,0.9993117,CANDIDATE
11395587,0.9993117,CANDIDATE
11395587,0.9993117,CANDIDATE
11395587,0.9993117,CANDIDATE
11395587,0.9993117,CANDIDATE
11395587,0.9993117,CANDIDATE
11395587,0.9993117,CANDIDATE
11395587,0.9993117,CANDIDATE
11395587,0.9993117,CANDIDATE
11395587,0.9993117,CANDIDATE
11395587,0.9993117,CANDIDATE
11395587,0.9993117,CANDIDATE
8546542,0.99930966,CANDIDATE
8546542,0.99930966,CANDIDATE
8546542,0.99930966,CANDIDATE
8546542,0.99930966,CANDIDATE
8546542,0.99930966,CANDIDATE
8546542,0.99930966,CANDIDATE
8546542,0.99930966,CANDIDATE
8546542,0.99930966,CANDIDATE
8546542,0.99930966,CANDIDATE
8546542,0.99930966,CANDIDATE
8546542,0.99930966,CANDIDATE
8546542,0.99930966,CANDIDATE
8546542,0.99930966,CANDIDATE
8546542,0.99930966,CANDIDATE
8546542,0.99930966,CANDIDATE
8546542,0.99930966,CANDIDATE
8546542,0.99930966,CANDIDATE
8874090,0.9993049,CANDIDATE
8874090,0.9993049,CANDIDATE
8874090,0.9993049,CANDIDATE
8874090,0.9993049,CANDIDATE
8874090,0.9993049,CANDIDATE
8874090,0.9993049,CANDIDATE
8874090,0.9993049,CANDIDATE
8874090,0.9993049,CANDIDATE
8874090,0.9993049,CANDIDATE
8874090,0.9993049,CANDIDATE
8874090,0.9993049,CANDIDATE
8874090,0.9993049,CANDIDATE
8874090,0.9993049,CANDIDATE
8874090,0.9993049,CANDIDATE
8874090,0.9993049,CANDIDATE
8874090,0.9993049,CANDIDATE
8874090,0.9993049,CANDIDATE
11805075,0.9992879,CANDIDATE
11805075,0.9992879,CANDIDATE
11805075,0.9992879,CANDIDATE
11805075,0.9992879,CANDIDATE
11805075,0.9992879,CANDIDATE
11805075,0.9992879,CANDIDATE
11805075,0.9992879,CANDIDATE
11805075,0.9992879,CANDIDATE
11805075,0.9992879,CANDIDATE
11805075,0.9992879,CANDIDATE
11805075,0.9992879,CANDIDATE
11805075,0.9992879,CANDIDATE
11805075,0.9992879,CANDIDATE
11805075,0.9992879,CANDIDATE
7825899,0.99928373,CANDIDATE
7825899,0.99928373,CANDIDATE
7825899,0.99928373,CANDIDATE
7825899,0.99928373,CANDIDATE
7825899,0.99928373,CANDIDATE
7825899,0.99928373,CANDIDATE
7825899,0.99928373,CANDIDATE
7825899,0.99928373,CANDIDATE
7825899,0.99928373,CANDIDATE
7825899,0.99928373,CANDIDATE
7825899,0.99928373,CANDIDATE
7825899,0.99928373,CANDIDATE
7825899,0.99928373,CANDIDATE
7825899,0.99928373,CANDIDATE
7825899,0.99928373,CANDIDATE
7825899,0.99928373,CANDIDATE
7825899,0.99928373,CANDIDATE
7375348,0.9992766,CANDIDATE
7375348,0.9992766,CANDIDATE
7375348,0.9992766,CANDIDATE
7375348,0.9992766,CANDIDATE
7375348,0.9992766,CANDIDATE
7375348,0.9992766,CANDIDATE
7375348,0.9992766,CANDIDATE
7375348,0.9992766,CANDIDATE
7375348,0.9992766,CANDIDATE
7375348,0.9992766,CANDIDATE
7375348,0.9992766,CANDIDATE
7375348,0.9992766,CANDIDATE
7375348,0.9992766,CANDIDATE
7375348,0.9992766,CANDIDATE
7375348,0.9992766,CANDIDATE
7375348,0.9992766,CANDIDATE
7375348,0.9992766,CANDIDATE
7375348,0.9992766,CANDIDATE
5897826,0.99920136,CANDIDATE
5897826,0.99920136,CANDIDATE
5897826,0.99920136,CANDIDATE
5897826,0.99920136,CANDIDATE
5897826,0.99920136,CANDIDATE
5897826,0.99920136,CANDIDATE
5897826,0.99920136,CANDIDATE
5897826,0.99920136,CANDIDATE
5897826,0.99920136,CANDIDATE
5897826,0.99920136,CANDIDATE
5897826,0.99920136,CANDIDATE
5897826,0.99920136,CANDIDATE
5897826,0.99920136,CANDIDATE
5897826,0.99920136,CANDIDATE
5897826,0.99920136,CANDIDATE
5897826,0.99920136,CANDIDATE
5897826,0.99920136,CANDIDATE
5897826,0.99920136,CANDIDATE
9634821,0.99919635,CANDIDATE
9634821,0.99919635,CANDIDATE
9634821,0.99919635,CANDIDATE
9634821,0.99919635,CANDIDATE
9634821,0.99919635,CANDIDATE
9634821,0.99919635,CANDIDATE
9634821,0.99919635,CANDIDATE
9634821,0.99919635,CANDIDATE
9634821,0.99919635,CANDIDATE
9634821,0.99919635,CANDIDATE
9634821,0.99919635,CANDIDATE
9634821,0.99919635,CANDIDATE
9634821,0.99919635,CANDIDATE
9634821,0.99919635,CANDIDATE
9002538,0.9991943,CANDIDATE
9002538,0.9991943,CANDIDATE
9002538,0.9991943,CANDIDATE
9002538,0.9991943,CANDIDATE
9002538,0.9991943,CANDIDATE
9002538,0.9991943,CANDIDATE
9002538,0.9991943,CANDIDATE
9002538,0.9991943,CANDIDATE
9002538,0.9991943,CANDIDATE
9002538,0.9991943,CANDIDATE
9002538,0.9991943,CANDIDATE
9002538,0.9991943,CANDIDATE
9002538,0.9991943,CANDIDATE
9002538,0.9991943,CANDIDATE
9002538,0.9991943,CANDIDATE
9002538,0.9991943,CANDIDATE
9002538,0.9991943,CANDIDATE
9002538,0.9991943,CANDIDATE
1721157,0.99918634,CANDIDATE
1721157,0.99918634,CANDIDATE
1721157,0.99918634,CANDIDATE
1721157,0.99918634,CANDIDATE
1721157,0.99918634,CANDIDATE
1721157,0.99918634,CANDIDATE
1721157,0.99918634,CANDIDATE
1721157,0.99918634,CANDIDATE
1721157,0.99918634,CANDIDATE
1721157,0.99918634,CANDIDATE
1721157,0.99918634,CANDIDATE
1721157,0.99918634,CANDIDATE
1721157,0.99918634,CANDIDATE
1721157,0.99918634,CANDIDATE
1721157,0.99918634,CANDIDATE
1721157,0.99918634,CANDIDATE
7801070,0.99916255,CANDIDATE
7801070,0.99916255,CANDIDATE
7801070,0.99916255,CANDIDATE
7801070,0.99916255,CANDIDATE
7801070,0.99916255,CANDIDATE
7801070,0.99916255,CANDIDATE
7801070,0.99916255,CANDIDATE
7801070,0.99916255,CANDIDATE
7801070,0.99916255,CANDIDATE
7801070,0.99916255,CANDIDATE
7801070,0.99916255,CANDIDATE
7801070,0.99916255,CANDIDATE
7801070,0.99916255,CANDIDATE
7801070,0.99916255,CANDIDATE
7801070,0.99916255,CANDIDATE
7801070,0.99916255,CANDIDATE
7801070,0.99916255,CANDIDATE
6026737,0.99908495,CANDIDATE
6026737,0.99908495,CANDIDATE
6026737,0.99908495,CANDIDATE
6026737,0.99908495,CANDIDATE
6026737,0.99908495,CANDIDATE
6026737,0.99908495,CANDIDATE
6026737,0.99908495,CANDIDATE
6026737,0.99908495,CANDIDATE
6026737,0.99908495,CANDIDATE
6026737,0.99908495,CANDIDATE
6026737,0.99908495,CANDIDATE
6026737,0.99908495,CANDIDATE
6026737,0.99908495,CANDIDATE
6026737,0.99908495,CANDIDATE
4939533,0.999073,CANDIDATE
4939533,0.999073,CANDIDATE
4939533,0.999073,CANDIDATE
4939533,0.999073,CANDIDATE
4939533,0.999073,CANDIDATE
4939533,0.999073,CANDIDATE
4939533,0.999073,CANDIDATE
4939533,0.999073,CANDIDATE
4939533,0.999073,CANDIDATE
4939533,0.999073,CANDIDATE
4939533,0.999073,CANDIDATE
4939533,0.999073,CANDIDATE
4939533,0.999073,CANDIDATE
4939533,0.999073,CANDIDATE
7905106,0.99905413,CANDIDATE
7905106,0.99905413,CANDIDATE
7905106,0.99905413,CANDIDATE
7905106,0.99905413,CANDIDATE
7905106,0.99905413,CANDIDATE
7905106,0.99905413,CANDIDATE
7905106,0.99905413,CANDIDATE
7905106,0.99905413,CANDIDATE
7905106,0.99905413,CANDIDATE
7905106,0.99905413,CANDIDATE
7905106,0.99905413,CANDIDATE
7905106,0.99905413,CANDIDATE
7905106,0.99905413,CANDIDATE
7905106,0.99905413,CANDIDATE
7905106,0.99905413,CANDIDATE
7905106,0.99905413,CANDIDATE
7905106,0.99905413,CANDIDATE
7905106,0.99905413,CANDIDATE
10656508,0.9990361,CANDIDATE
10656508,0.9990361,CANDIDATE
10656508,0.9990361,CANDIDATE
10656508,0.9990361,CANDIDATE
10656508,0.9990361,CANDIDATE
